first_name,last_name,hire_date
Janche,Iisaka,18/09/1986
Zhongwei,Plavsic,25/01/1986
Shahaf,Lung,4/02/1986
Deniz,Granlund,11/04/1986
Steve,Ranft,8/05/1986
Christophe,Speckmann,1/04/1986
Arun,Flasterstein,27/03/1986
Chaosheng,Ozery,8/02/1986
Masoud,Gimarc,2/04/1986
Zhenhua,Hasenauer,24/07/1986
Lakshmi,Velasco,23/12/1986
Xumin,Fairtlough,21/02/1986
Xiaoqiu,Yurek,15/01/1986
Quingbo,Lieblein,14/03/1986
Chenxi,Remmers,30/07/1986
Fun,Nicolson,14/01/1986
Mooi,Morrey,10/01/1986
Brewster,Kalorkoti,1/10/1986
Akemi,Schaft,23/04/1986
Chenye,Rajcani,15/07/1986
Fei,Hiyoshi,13/01/1986
Hatsukazu,Jonsson,1/07/1986
Mohua,Nitsch,9/05/1986
Fumiyo,Minakawa,15/01/1986
Morris,Strandh,11/05/1986
Yuchang,Emden,28/01/1986
Djelloul,Rabehasaina,29/01/1986
Valter,Kroll,21/12/1986
Insup,Morrey,20/10/1986
Shridhar,Heijenga,11/02/1986
Uno,Linnainmaa,28/08/1986
Mansur,Zeilberger,9/12/1986
Adil,Demian,28/07/1986
Fai,Zallocco,24/10/1986
Palash,Gecsei,18/02/1986
Kankanahalli,Itschner,10/01/1986
Almudena,Melton,24/09/1986
Pintsang,Kropf,3/08/1986
Masako,Jullig,23/06/1986
Angel,Reutenauer,24/05/1986
Prodip,McClure,26/02/1986
Jeanne,Hebert,15/09/1986
Neelam,Chachaty,15/09/1986
Valeri,Dusink,16/10/1986
Domenick,Huhdanpaa,11/03/1986
Tuval,Rosis,25/06/1986
Zongyan,Mahnke,26/01/1986
Xiaopeng,Schnabel,3/12/1986
Nishit,Suermann,8/04/1986
Yechiam,Cummings,27/04/1986
Geoff,Luck,24/02/1986
Gererd,Breugel,5/11/1986
Alenka,Stroustrup,21/01/1986
Gilbert,Camurati,7/08/1986
Stevo,Terlouw,22/01/1986
Laurentiu,Malabarba,19/07/1986
Sushant,McFarlin,29/06/1986
Otmar,Velasco,22/12/1986
Naraig,Lally,14/03/1986
Val,Bolotov,1/04/1986
Youjian,Fiutem,22/02/1986
Fumiko,Bugaenko,16/10/1986
Matk,Perna,22/06/1986
Mary,Navazio,17/09/1986
Florina,Heering,3/01/1986
Ugo,Coorg,13/03/1986
Kazuyasu,Ginneken,11/09/1986
Akemi,Schneeberger,15/05/1986
Akhilish,Zongker,7/05/1986
Gal,Fraisse,2/04/1986
Nishit,Siepmann,17/06/1986
Wilmer,Schnabel,20/06/1986
Lidong,Genther,17/11/1986
Arlette,Brendel,28/01/1986
Parviz,Basart,23/08/1986
Kwan,Sluis,5/10/1986
Ferdinand,Schmiedel,11/07/1986
Leandro,Bresenham,20/01/1986
Manohar,Ghazalie,22/09/1986
Lech,Lalonde,13/05/1986
Tetsushi,Heering,10/09/1986
Miyeon,Pelz,18/10/1986
Nadjib,Wolniewicz,28/03/1986
Sachio,Douceur,25/08/1986
Shrikanth,Alameldin,17/02/1986
Magy,Zultner,12/03/1986
Prodip,Kugler,5/11/1986
Serge,Bresenham,11/05/1986
Saddek,Danner,3/10/1986
Gio,Vernadat,9/05/1986
Ziyad,Merel,11/06/1986
Barna,Beausoleil,1/12/1986
Elgin,Juneja,4/04/1986
Adel,Swiler,27/11/1986
Yunming,Berendt,14/06/1986
Kish,Asser,23/12/1986
Tru,Grandbois,16/01/1986
Jolita,Cheshire,17/06/1986
Shooichi,Rajaraman,17/06/1986
Shridhar,Bharadwaj,24/12/1986
Mats,Larfeldt,17/05/1986
Shichao,Bierbaum,26/02/1986
Werner,Vidal,23/07/1986
Kersti,Fortenbacher,6/09/1986
Sarita,Suermann,18/11/1986
Shaz,Zedlitz,12/07/1986
Ramya,Delgrossi,6/10/1986
Kitty,Serre,19/12/1986
Nishit,Heiserman,3/01/1986
Matk,Luan,12/04/1986
Mostafa,Osgood,15/09/1986
Paris,Talmon,28/07/1986
Gina,Decaestecker,20/06/1986
Owen,Kolvik,9/10/1986
Tamiya,Syrotiuk,12/04/1986
Dipankar,Duclos,21/05/1986
Almudena,Pulkowski,9/11/1986
Shmuel,Tyugu,13/01/1986
Shim,Grabner,16/07/1986
Shir,Bednarek,1/08/1986
Luise,Sanella,26/01/1986
Chanjung,Ranka,26/11/1986
Arch,Krzyzanowski,20/01/1986
Anyuan,Dengi,16/03/1986
Susanna,Tyugu,15/09/1986
Naraig,Masamoto,27/11/1986
Toong,Birch,8/04/1986
Girolamo,Werthner,24/06/1986
Mana,Dusink,3/08/1986
Dekang,Jiafu,10/03/1986
Marsal,Keohane,6/07/1986
Shuji,Frijda,10/10/1986
Mari,Nanard,6/04/1986
Shigenori,Angel,31/05/1986
Surveyors,Xiaoshan,1/03/1986
Koldo,Itzfeldt,12/09/1986
Shaleah,Zolotykh,22/09/1986
Akhilish,Kroha,22/03/1986
Baruch,Fiebach,29/01/1986
Ishfaq,Wrigley,28/03/1986
Berthier,Mansanne,26/01/1986
Radhia,Baez,19/07/1986
Ortrud,Cannata,29/09/1986
Ashish,Rusmann,27/01/1986
Tua,Sewelson,2/04/1986
Spyrose,Lipner,14/01/1986
Khoa,Hofstetter,28/06/1986
Berna,Morrin,19/02/1986
Odysseas,Stranks,1/04/1986
Unal,Prampolini,9/04/1986
Breannda,Antonakopoulos,11/12/1986
Sachem,Lemarechal,6/06/1986
Chiradeep,Erdmenger,17/12/1986
Utz,Driscoll,26/11/1986
Tuval,Koblitz,18/08/1986
George,Merey,1/12/1986
Arvind,Poehlman,22/11/1986
Tianruo,Montemayor,26/06/1986
Ute,Cannard,6/05/1986
Kasturi,Claffy,31/01/1986
Fuqing,Lorys,26/04/1986
Piyawadee,Masamoto,2/09/1986
Claudi,Buchter,10/06/1986
Jianhui,Schwaller,3/03/1986
Jeane,Bratten,27/03/1986
Changho,Munoz,4/10/1986
Saddek,Penttonen,29/08/1986
Weijing,Poehlman,1/08/1986
Zengping,Birsak,22/11/1986
Mabo,Auyong,5/07/1986
Jeane,Rahimi,3/11/1986
Khun,Danner,12/09/1986
Rafols,Billawala,27/02/1986
Mario,Simmel,22/11/1986
Iara,Binding,7/10/1986
Pohua,Roccetti,2/01/1986
Leandro,Tzvieli,4/06/1986
Martijn,Demos,7/09/1986
Adit,Orsini,26/08/1986
Yaghout,Irland,27/05/1986
Kankanahalli,Matteis,24/02/1986
Uriel,Puoti,21/01/1986
Odoardo,Lambe,8/08/1986
Mamdouh,Pietracaprina,7/08/1986
Aloke,Vasanthakumar,1/11/1986
Dante,Klerer,21/10/1986
Marl,Muniz,4/08/1986
Shir,Wossner,30/05/1986
Paris,Peyn,22/11/1986
Tru,Vecchio,24/10/1986
Macha,Veevers,6/04/1986
Mohd,Zallocco,4/07/1986
Cullen,Serre,19/04/1986
Aimee,Shrader,14/09/1986
Vishv,Suwa,26/10/1986
Elgin,Sullins,16/09/1986
Gaetan,Quittner,25/10/1986
Apostol,Lichtner,3/05/1986
Teunis,Massonet,23/07/1986
Shaz,Bennet,19/05/1986
Guadalupe,Broder,9/05/1986
Guenter,Schiettecatte,11/10/1986
Hitomi,Valette,7/04/1986
Genta,Lichtner,15/04/1986
Junsik,DuBourdieux,19/02/1986
Moti,Bashian,24/11/1986
Pranjal,Manders,21/08/1986
Heeju,Herath,24/12/1986
Shigehiro,Levasseur,24/07/1986
Jingling,Shackel,24/02/1986
Jayesh,Montresor,19/12/1986
Sailaja,Sifakis,13/02/1986
Mayuri,Manders,2/01/1986
Christophe,Linares,7/02/1986
Charmane,Bultermann,2/11/1986
Kiyomitsu,Woycyznski,3/01/1986
Adhemar,Talmor,25/05/1986
Serge,Peres,3/08/1986
Radhika,Ranon,21/05/1986
Nathan,Worfolk,13/01/1986
Jaber,Pokrovskii,12/12/1986
Byong,Brandsma,7/09/1986
Guther,Pellegrinelli,14/05/1986
Juichirou,Munke,1/01/1986
Taegyun,Kroon,31/10/1986
Filipp,Bednarek,20/12/1986
Jaber,Oberman,18/12/1986
Sachio,Chenoweth,25/02/1986
Halsur,Waleschkowski,1/02/1986
Zorica,Benaini,12/04/1986
Alselm,Haddadi,6/11/1986
Fay,Avouris,20/09/1986
Eric,Ibel,2/12/1986
Maren,Gimbel,14/03/1986
Juyoung,Sifakis,22/11/1986
Bouchung,Cairo,11/04/1986
Paloma,Verspoor,14/12/1986
Moheb,Heemskerk,3/02/1986
Torsten,Majewski,21/11/1986
Radoslaw,McAlpine,31/03/1986
Doowon,Dehkordi,5/09/1986
Dipankar,Peltason,12/05/1986
Martins,Lenart,21/11/1986
Katsuo,Beetstra,16/11/1986
Billur,Preusig,6/05/1986
Mang,Gubsky,24/11/1986
Takahito,Jarecki,1/04/1986
Fen,VanScheik,19/03/1986
Kyoichi,Cannard,11/07/1986
Yefim,Vakili,19/04/1986
Jinxi,Bresenham,15/07/1986
Oldrich,Tibblin,19/06/1986
Masato,Wendorf,8/11/1986
Lech,Lung,8/09/1986
Phule,Pramanik,6/10/1986
Honglan,Mahnke,31/07/1986
Kerryn,Plotkin,25/12/1986
Sverrir,Bondorf,27/07/1986
Tommaso,Tzvieli,17/04/1986
Ashish,Ratnaker,10/11/1986
Ingmar,Isard,23/05/1986
Mechthild,Vieth,22/04/1986
Tomoyuki,Terkki,9/10/1986
Vojin,Codenie,6/02/1986
Dung,Sethi,5/05/1986
Karoline,Grospietsch,23/01/1986
Guther,Bondorf,17/04/1986
Laurentiu,Vingron,17/01/1986
Kitty,Schlenzig,30/03/1986
Susuma,Champarnaud,4/03/1986
Djenana,Riesenhuber,28/09/1986
Sudharsan,Zielinski,22/07/1986
Baruch,Baar,16/07/1986
Bernardo,Schonegge,1/05/1986
Qunsheng,Heiserman,22/05/1986
Hidekazu,Badache,26/01/1986
Aimee,Bisiani,8/09/1986
Chriss,Hettesheimer,21/10/1986
Amalendu,Thibadeau,24/03/1986
Marsal,Pena,21/06/1986
Chinho,Majewski,15/01/1986
Domenico,Ohori,19/06/1986
Tianruo,Homond,23/05/1986
Teiji,DuCasse,7/08/1986
Yonghong,Rodier,14/02/1986
Mechthild,Marletta,29/10/1986
Zhanqiu,Ghemri,25/02/1986
Xiaoqiu,Giaccio,2/10/1986
Bogdan,DuCasse,9/04/1986
Mads,Pettey,3/03/1986
Yannik,Heuser,19/06/1986
Stella,Selenyi,12/10/1986
Qingxiang,Herbst,19/09/1986
TRUE,Colorni,7/08/1986
Heekeun,Zambonelli,5/06/1986
Kellyn,Lienhardt,6/05/1986
Toshimo,Schoegge,14/12/1986
Adhemar,Anandan,20/08/1986
Val,Showalter,2/04/1986
Chanjung,Jeansoulin,7/08/1986
Yuuichi,Reutenauer,31/10/1986
Supot,Penttonen,29/11/1986
Gio,Boguraev,5/01/1986
Berthier,Marrevee,24/04/1986
Insup,Reutenauer,24/11/1986
Ung,Nergos,17/08/1986
Kayoko,Peng,23/12/1986
Pranjal,Cochrane,1/07/1986
Demos,Polupanov,24/09/1986
Ishfaq,Leonhardt,30/05/1986
Charmane,Perz,24/04/1986
Huei,Suomi,29/12/1986
Indrajit,Klassen,6/10/1986
Uriel,McClurg,22/08/1986
Margo,Colorni,24/08/1986
Gererd,Bultermann,1/07/1986
Kazuhisa,Shigei,5/08/1986
Mizuhito,Buescher,16/06/1986
Renee,Kisuki,29/07/1986
Sungwon,Turnbull,3/06/1986
Annemarie,Nilsson,6/08/1986
Gita,Renear,27/04/1986
Adamantios,Heemskerk,8/08/1986
Dietrich,Walstra,24/07/1986
Hongzhu,Leppanen,5/12/1986
Remco,Hiraishi,5/03/1986
Chirstian,Kruskal,25/02/1986
Giordano,Oxenboll,29/06/1986
Josyula,Hiraishi,18/05/1986
Takanari,Swist,15/10/1986
Parke,Bratten,20/08/1986
Shugo,Raoux,29/03/1986
Janche,Condotta,4/08/1986
Marit,Sooriamurthi,9/03/1986
Xiahua,Plavsic,16/08/1986
Aral,Merey,30/03/1986
Eric,Niizuma,2/02/1986
Chaosheng,Verhaegen,10/11/1986
Kristin,Stenning,9/07/1986
Zito,Eldridge,15/07/1986
Margareta,Angel,31/12/1986
Denis,Kisuki,20/04/1986
Khalil,Weisert,3/05/1986
Edwin,Baar,4/02/1986
Sushant,Neiman,17/11/1986
Barna,Rindone,18/04/1986
Ravishankar,Reinhard,27/02/1986
Anwar,Marakhovsky,31/12/1986
Kazuhisa,McDermid,11/09/1986
Zhaofang,Neimat,14/06/1986
IEEE,Munoz,21/11/1986
Ghassan,Anandan,6/10/1986
Kiam,Lally,26/11/1986
Marc,Simkin,2/02/1986
Aris,Tramer,9/05/1986
Sajjad,Kolvik,26/07/1986
Huan,Farrel,1/09/1986
Vidya,Crabtree,27/04/1986
Nalini,Ernst,13/08/1986
Shmuel,Jording,6/07/1986
Alagu,Swift,13/08/1986
Reuven,Birjandi,25/07/1986
Taisook,Claffy,9/09/1986
Arco,Maierhofer,1/06/1986
Chaoyi,Saoudi,16/08/1986
Mohua,Schaaf,21/11/1986
Mihalis,Diderrich,19/10/1986
Katsuyuki,Meszaros,24/02/1986
Mariusz,Anick,3/07/1986
Ennio,Michaels,24/09/1986
Jiakeng,Marrevee,11/08/1986
Kauko,Callaway,16/12/1986
Zeydy,Szemeredi,8/02/1986
Lunjin,Prenel,17/01/1986
Elrique,Emmart,20/11/1986
Remco,Coors,6/11/1986
Yahiko,Parascandalo,3/04/1986
Elrique,Cronan,14/10/1986
Guozhong,Journel,19/09/1986
Arno,Perz,21/06/1986
Bedrich,Vernadat,28/12/1986
Ulises,Serot,10/09/1986
Premsyl,Biron,19/06/1986
Piyawadee,Birrer,30/08/1986
Torsten,Quittner,16/08/1986
Apostol,Flasterstein,8/12/1986
Weiru,Hennings,21/07/1986
Moss,Vakili,17/01/1986
Aiman,Pepe,23/09/1986
Neven,Hambrick,25/08/1986
Toshimo,Openshaw,26/07/1986
Ramalingam,Ressouche,8/04/1986
Gurbir,Levasseur,8/09/1986
Hidekazu,Vecchi,8/09/1986
Willard,Pelc,12/02/1986
Anneli,Zirintsis,17/05/1986
Manu,Krzyzanowski,29/12/1986
Claudi,Cairo,6/06/1986
Youngkon,Pezzoli,6/07/1986
Xinan,Klyachko,6/09/1986
Lucian,Benzmuller,19/09/1986
Feiyu,Jarecki,29/04/1986
Randi,Vecchio,15/09/1986
Ziva,Pews,27/09/1986
Kenroku,Katiyar,28/12/1986
Zhongwei,Goodrum,24/01/1986
Conrado,Ritcey,2/07/1986
Pasqua,Marwedel,11/02/1986
Khatoun,Kopetz,23/08/1986
Sadegh,Strehl,29/11/1986
Fusako,Benantar,25/05/1986
Jeanna,Pramanik,12/08/1986
Kasturi,Borstler,1/02/1986
Nirmal,Heinisuo,28/12/1986
Bodo,Esteva,7/03/1986
Haldun,Naudin,2/10/1986
Claude,Verhaegen,18/01/1986
Boaz,Back,4/12/1986
Tonny,Hellwagner,3/12/1986
Susumu,Picht,19/10/1986
Irene,Chelton,7/09/1986
Tetsurou,Boissier,3/06/1986
Heejo,Gladwell,16/07/1986
Golgen,Foote,25/06/1986
Yefim,Heystek,15/05/1986
Sadun,Benveniste,20/04/1986
Aria,Bodoff,6/05/1986
Lena,Kohling,4/10/1986
Stabislas,Diderrich,9/01/1986
Charlene,Ullian,21/03/1986
Shan,Egerstedt,19/11/1986
Premal,Sankaranarayanan,31/01/1986
Achilleas,Ulupinar,24/06/1986
Anneli,Jonsson,20/04/1986
Mads,Comellas,27/10/1986
Khue,Kuszyk,26/03/1986
Pranay,Klyachko,29/09/1986
Marit,Stifter,16/04/1986
Rasiah,Swan,20/04/1986
Saeko,Anger,18/11/1986
Poornachandra,Berztiss,12/06/1986
Marit,Hardjono,21/02/1986
Leon,Sommen,15/07/1986
Mads,Ossenbruggen,17/02/1986
JoAnne,Eickenmeyer,30/07/1986
Masadi,Lichtner,29/10/1986
Susanne,Bain,16/11/1986
Ipke,Majewski,9/11/1986
Greger,Anguita,24/12/1986
Paddy,Plavsic,29/04/1986
Xinglin,Schahn,22/03/1986
Mabo,Verspoor,1/06/1986
Stevo,Quadeer,3/04/1986
Mansur,Koshino,30/04/1986
Utpal,Melton,28/01/1986
Steen,Lubachevsky,22/05/1986
Mario,Takkinen,2/08/1986
Kazuhide,Vecchi,12/05/1986
Faiza,Clemencon,1/08/1986
Shigehiro,Ramsak,22/12/1986
Jeane,Vieth,1/11/1986
Utpal,Magalhaes,26/12/1986
Akhilish,Spataro,2/01/1986
Kayoko,Bakhtari,10/05/1986
Katsuyuki,Luit,10/10/1986
Sachin,Gaughan,27/04/1986
Gully,Undy,8/11/1986
Zhiguo,Norsworthy,28/05/1986
Kazuyasu,Standera,3/01/1986
Martien,Papastamatiou,26/07/1986
Tesuya,Lorho,30/10/1986
Hiroyasu,Seuren,4/01/1986
Bilhanan,Gulak,29/12/1986
Sushant,Fiutem,1/12/1986
Adib,Conry,9/10/1986
Sudharsan,Syrotiuk,27/10/1986
Stevo,Birrer,28/08/1986
Zvonko,Lieberherr,16/02/1986
Gen,Mitzlaff,31/10/1986
Arumugam,Antonisse,26/07/1986
Lorien,Demir,10/09/1986
Jamaludin,Cappello,13/08/1986
Youpyo,Bardell,27/06/1986
Arunachalam,Zaumen,8/07/1986
Howell,Brendel,28/05/1986
Dannz,Mayerwieser,6/01/1986
Mansur,Jenevein,12/06/1986
Amstein,Pellegrinelli,23/01/1986
Qiwen,Lund,1/03/1986
Rafols,Savasere,7/09/1986
Moriyoshi,Marrevee,6/02/1986
Indrajit,Roisin,10/03/1986
Tru,Kuszyk,15/09/1986
Oguz,Lorys,3/03/1986
JiYoung,Perng,7/05/1986
Khedija,Journel,10/09/1986
Rafael,Papadias,7/03/1986
Zeljko,Docker,10/11/1986
Shietung,Lubachevsky,26/08/1986
Shen,Gihr,30/10/1986
Nathalie,Garigliano,23/12/1986
Sasan,Kushnir,2/11/1986
Marco,Garnier,27/12/1986
Claudi,Narahara,28/03/1986
Jingling,Birsak,27/07/1986
Alagu,Thebaut,21/12/1986
Marco,Rosch,12/09/1986
Kousuke,Suermann,20/06/1986
Fox,Lunn,31/12/1986
Along,Sury,3/09/1986
Sakthirel,Gist,23/12/1986
Hauke,Solares,9/09/1986
Geoffry,Cappelli,16/05/1986
Arunas,Xiaoshan,11/12/1986
Shaibal,Koblick,22/08/1986
Mark,Strooper,26/01/1986
Parto,Bratsberg,11/01/1986
Hinrich,Percebois,14/07/1986
Marek,Riesenhuber,23/05/1986
Elliott,Puoti,22/05/1986
Zhaofang,Rosch,28/10/1986
Frederique,Bottner,15/05/1986
Eirik,Rosen,13/05/1986
Subhash,Bondorf,23/06/1986
Aral,Quaggetto,6/07/1986
Sverrir,Billingsley,2/09/1986
Yechezkel,Suri,3/02/1986
Stamatina,Farrow,28/03/1986
Munehiko,Ullian,23/12/1986
Insup,Swab,3/01/1986
Shmuel,Tibblin,4/07/1986
Arvind,Suri,28/07/1986
Zhaofang,Adachi,9/11/1986
Guozhong,Huxford,1/04/1986
Atreye,Weiland,24/02/1986
Florian,Haumacher,8/02/1986
Gianluca,Brobst,2/08/1986
Samphel,Kumaresan,8/11/1986
Hein,Baig,21/08/1986
Chaosheng,Terekhov,11/10/1986
Chinya,Luke,31/10/1986
Shigenori,Linnainmaa,11/01/1986
Juichirou,Birch,3/11/1986
Zine,Apsitis,9/09/1986
Pranay,Kugler,16/05/1986
Fayez,Dengi,25/06/1986
Sibyl,Sudbeck,14/12/1986
Shalesh,Tasistro,21/02/1986
Adas,Swift,26/04/1986
Erzsebet,Basawa,7/04/1986
Arne,Gerteisen,16/06/1986
Uno,Spataro,13/07/1986
Mohammed,Keohane,28/02/1986
Kazuhiro,Kuzuoka,30/09/1986
Miomir,Kobuchi,4/05/1986
Wanqing,Zumaque,29/03/1986
Vasilis,Zwicker,28/11/1986
Bader,Janetzko,15/08/1986
Hyuckchul,Versino,21/05/1986
Sandeepan,Baba,1/07/1986
Berthier,Conia,21/11/1986
Nobuyoshi,Genin,15/08/1986
Roded,Sethi,10/06/1986
Rosalie,Chinin,28/11/1986
Torsten,Stemann,22/11/1986
Srinidhi,Malinowski,24/09/1986
Hitofumi,Deyuan,16/05/1986
Minghong,Ruther,12/11/1986
Basem,Sommer,8/06/1986
King,Piancastelli,6/05/1986
Bokyung,Bach,10/04/1986
Gina,Bail,26/03/1986
Leah,Ritzmann,11/06/1986
Giao,Falby,1/08/1986
Nechama,Jenevein,13/04/1986
Mantis,Millington,24/09/1986
Duro,Silva,3/03/1986
Alexius,Rajcani,23/03/1986
Gio,Murtha,11/11/1986
Eben,Ibel,9/03/1986
Van,Meriste,22/11/1986
Phule,Antonakopoulos,22/03/1986
Sadok,Koblitz,8/08/1986
Vishv,Luan,20/12/1986
Marie,Zeilberger,20/10/1986
Debatosh,Krzyzanowski,28/10/1986
DeForest,Flanders,8/06/1986
Kellie,Bierbaum,26/09/1986
Parviz,Akazan,30/08/1986
Angel,Klassen,30/07/1986
Martina,Merel,2/06/1986
Odysseas,Birrer,12/03/1986
Jayesh,Adachi,5/12/1986
Gaurav,Stasinski,19/04/1986
Yuriy,Stassinopoulos,11/08/1986
Otilia,Pramanik,2/04/1986
Mani,Emmart,26/05/1986
Utz,Stafford,24/10/1986
Kasturi,Lichtman,23/05/1986
Nirmal,Vural,1/11/1986
Khalid,Caine,22/03/1986
Yurij,Swiss,15/08/1986
Jixiang,Schnabel,11/01/1986
Subhada,Kambil,1/07/1986
Aris,Nitta,15/01/1986
Laurentiu,Naumovich,4/01/1986
Froduald,Suri,19/06/1986
Gou,Ranft,27/01/1986
Shawna,Akazan,21/02/1986
Amstein,Guenter,20/02/1986
Bartek,Anily,14/11/1986
Salvador,Wroclawski,25/01/1986
Billur,Schlumberger,15/03/1986
Tua,Zlotek,11/02/1986
Uno,Suppi,11/08/1986
Mabo,Chleq,10/05/1986
Panayotis,Junot,8/09/1986
Radhakrishnan,Lubachevsky,27/09/1986
Owen,Hockney,23/02/1986
Cedric,Murtha,11/08/1986
Parviz,Llado,27/10/1986
Martijn,Cmelik,8/05/1986
Shaowei,Solares,26/01/1986
Sanjit,Puppo,25/08/1986
Prasadram,Pocchiola,3/11/1986
Elrique,Pettey,29/09/1986
Giri,Cronau,20/03/1986
Aluzio,Andreotta,24/04/1986
Uzi,Heuter,13/02/1986
Shooichi,Thambidurai,13/11/1986
Kotesh,Bazelow,28/01/1986
Zhenbing,Gien,30/06/1986
Gurbir,Radhakrishnan,9/02/1986
Pragnesh,Mitchem,23/04/1986
Eben,Naumovich,1/06/1986
Arfst,Malabarba,1/09/1986
Pantung,Puoti,28/10/1986
Vishv,Azulay,8/10/1986
Gao,Jiafu,19/12/1986
Jiong,Michaels,4/01/1986
Katsuyuki,Baik,6/07/1986
Wojceich,Ranft,2/02/1986
Stafford,Janetzko,16/08/1986
Maris,Erez,26/10/1986
Nirmal,Demke,4/02/1986
Itzchak,Steinauer,13/06/1986
Denis,Luga,19/01/1986
Bartek,Ritcey,8/03/1986
Yuuichi,Wiegley,6/02/1986
Shem,Krone,13/10/1986
Valter,Azumi,2/11/1986
Sibyl,Azuma,17/07/1986
Valery,Delgrange,12/12/1986
Shrikanth,Pettis,21/02/1986
Qingxiang,Isard,29/03/1986
Mona,Vesna,27/07/1986
Yuchang,Georgakopoulos,12/04/1986
Jaewon,Templeman,16/10/1986
Lakshmi,Siprelle,14/11/1986
Muzhong,Huhdanpaa,3/08/1986
Duro,Sinicrope,17/10/1986
Sadun,Isard,22/03/1986
Mary,Ranka,14/09/1986
Tsvetan,Muhlberg,27/01/1986
Chikako,Merey,10/06/1986
Eberhardt,Savasere,8/05/1986
Mokhtar,Bahl,9/01/1986
Nahid,Gustavson,2/02/1986
Eben,Woycyznski,23/07/1986
Berna,Xiaoshan,22/01/1986
Chaosheng,Krupka,23/05/1986
Hilari,Rusterholz,10/03/1986
Mori,Lipner,5/11/1986
Augustine,Schwaller,14/05/1986
Arumugam,Zschoche,11/04/1986
Elvis,Rehfuss,12/03/1986
Przemyslawa,Schapiro,3/02/1986
Kazuhito,Luca,30/09/1986
Mrinalini,Erev,12/05/1986
Frederique,Heinisuo,27/03/1986
Munir,Wynblatt,5/01/1986
Baziley,Tasistro,20/06/1986
Clyde,Peir,2/02/1986
Candida,Merle,19/10/1986
Yaghout,Benner,4/03/1986
Mabry,Sidje,23/02/1986
Martine,Pollock,26/06/1986
Sudharsan,Businaro,14/10/1986
Morrie,Cappelli,1/04/1986
Susanta,Bednarek,13/09/1986
Macha,Ertl,5/12/1986
Gal,Cusworth,28/03/1986
Moss,Atchley,11/02/1986
Tristan,Gulik,6/03/1986
Doowon,Improta,5/04/1986
Cullen,Tanemo,28/07/1986
Uri,Brizzi,11/07/1986
Arch,Bressoud,11/11/1986
Constantine,Junot,8/12/1986
Gay,Heuter,29/03/1986
Gou,Antonisse,18/09/1986
Phillip,Picel,28/04/1986
Deborah,Soicher,20/01/1986
Shigehiro,Furedi,9/01/1986
Babette,Yeung,23/08/1986
Ebru,McFarlin,20/09/1986
Karlis,Kulisch,19/06/1986
Pasqua,Bennis,8/12/1986
Odoardo,Dratva,24/10/1986
Udo,Wrigley,18/06/1986
Aral,Kriebel,4/05/1986
Rayond,Assaf,2/03/1986
Tomoyuki,Kleiser,14/02/1986
Fumitaka,Lieblein,19/07/1986
Remzi,Majewski,24/10/1986
Cheong,Radivojevic,5/11/1986
Utz,Raoux,30/11/1986
Huiqun,Neiman,18/06/1986
Eben,Reghbati,21/05/1986
Sumant,Suppi,18/10/1986
Lena,Baaz,8/03/1986
Zito,Peroz,4/08/1986
King,Candan,21/01/1986
Unal,Ullian,12/07/1986
Godehard,Cusworth,12/09/1986
Nagui,Restivo,26/06/1986
Ohad,Delgrossi,30/09/1986
Basem,Schade,20/08/1986
Sibyl,Rikino,18/03/1986
Chinya,Merlo,9/10/1986
Sanjay,Velasco,15/11/1986
Tonny,Radwan,30/05/1986
Caolyn,Irland,27/04/1986
Mihalis,Alvarado,8/06/1986
Tonia,Kavraki,19/03/1986
Guiseppe,Gerlach,18/06/1986
JoAnna,Kalorkoti,10/03/1986
Elgin,Merey,27/09/1986
Huei,Falby,3/03/1986
Kousuke,Zambonelli,12/01/1986
Kokou,Narahara,16/11/1986
Gina,Ranum,17/06/1986
Chenxi,Valette,20/11/1986
Bingning,Coorg,8/10/1986
Qunsheng,Emmart,8/12/1986
Martien,Kornyak,9/10/1986
Keiichiro,Penz,27/06/1986
Sajjad,Georgatos,29/07/1986
Deniz,Gire,9/02/1986
Rosine,Sudkamp,8/04/1986
Emran,Erie,22/07/1986
Ymte,Malabarba,7/01/1986
Hitofumi,Muniz,15/11/1986
Hisao,Templeman,16/03/1986
Limsoon,Flasterstein,19/03/1986
Elrique,Hooghiemstra,22/07/1986
Shichao,Renear,17/12/1986
Cathie,Frezza,23/07/1986
Karlis,Grandbois,14/11/1986
Florina,Monarch,16/04/1986
Yurii,Dayang,6/03/1986
Kazuhiro,Falck,22/10/1986
Shahab,Orlowski,8/11/1986
Kwangjo,Nastansky,8/01/1986
Limsoon,Munoz,22/03/1986
Xumin,Perry,25/12/1986
Oguz,Bernatsky,19/02/1986
Yuriy,Standera,7/04/1986
Frazer,Bojadziev,18/11/1986
Arto,Sommen,8/01/1986
TRUE,Kusakabe,1/10/1986
Divine,Glinert,8/09/1986
Stevo,Holburn,7/08/1986
Zhensheng,Solares,23/11/1986
Marsha,Chaudhuri,12/12/1986
Demin,Danecki,22/04/1986
Aamod,Farris,21/02/1986
Niteen,Berendt,16/10/1986
Ottavia,Oberman,12/08/1986
Kaijung,Berendt,3/11/1986
Jingling,Anguita,17/05/1986
Arra,Ossenbruggen,11/06/1986
Ghassan,Maierhofer,3/05/1986
Jouko,Sinicrope,7/08/1986
Yuping,Choobineh,24/05/1986
